-1002	minecraft:pale_oak_trapdoor
-1000	minecraft:pale_oak_stairs
-998	minecraft:pale_oak_slab
-997	minecraft:pale_oak_pressure_plate
-996	minecraft:pale_oak_planks
-995	minecraft:pale_oak_log
-994	minecraft:stripped_pale_oak_log
-993	minecraft:pale_oak_hanging_sign
-992	minecraft:pale_oak_fence_gate
-991	minecraft:pale_oak_fence
-990	minecraft:pale_oak_door
-989	minecraft:pale_oak_button
-984	minecraft:wet_sponge
-983	minecraft:red_nether_brick_wall
-982	minecraft:red_sandstone_wall
-981	minecraft:prismarine_wall
-980	minecraft:end_stone_brick_wall
-979	minecraft:nether_brick_wall
-978	minecraft:mossy_stone_brick_wall
-977	minecraft:stone_brick_wall
-976	minecraft:brick_wall
-975	minecraft:sandstone_wall
-974	minecraft:andesite_wall
-973	minecraft:diorite_wall
-972	minecraft:granite_wall
-971	minecraft:mossy_cobblestone_wall
-970	minecraft:piglin_head
-969	minecraft:dragon_head
-968	minecraft:creeper_head
-967	minecraft:player_head
-966	minecraft:zombie_head
-965	minecraft:wither_skeleton_skull
-962	minecraft:coarse_dirt
-960	minecraft:damaged_anvil
-959	minecraft:chipped_anvil
-958	minecraft:smooth_red_sandstone
-957	minecraft:cut_red_sandstone
-956	minecraft:chiseled_red_sandstone
-955	minecraft:smooth_quartz
-954	minecraft:quartz_pillar
-953	minecraft:chiseled_quartz_block
-951	minecraft:purpur_pillar
-949	minecraft:red_sand
-948	minecraft:prismarine_bricks
-947	minecraft:dark_prismarine
-946	minecraft:smooth_sandstone
-945	minecraft:cut_sandstone
-944	minecraft:chiseled_sandstone
-901	minecraft:cut_red_sandstone_slab
-900	minecraft:cut_sandstone_slab
-899	minecraft:normal_stone_slab
-898	minecraft:smooth_quartz_slab
-897	minecraft:polished_granite_slab
-896	minecraft:granite_slab
-895	minecraft:polished_diorite_slab
-894	minecraft:diorite_slab
-893	minecraft:andesite_slab
-892	minecraft:polished_andesite_slab
-891	minecraft:smooth_red_sandstone_slab
-890	minecraft:red_nether_brick_slab
-889	minecraft:smooth_sandstone_slab
-888	minecraft:mossy_cobblestone_slab
-887	minecraft:prismarine_brick_slab
-886	minecraft:dark_prismarine_slab
-885	minecraft:prismarine_slab
-884	minecraft:purpur_slab
-877	minecraft:nether_brick_slab
-876	minecraft:quartz_slab
-875	minecraft:stone_brick_slab
-874	minecraft:brick_slab
-873	minecraft:cobblestone_slab
-872	minecraft:sandstone_slab
-870	minecraft:chiseled_stone_bricks
-869	minecraft:cracked_stone_bricks
-868	minecraft:mossy_stone_bricks
-867	minecraft:peony
-866	minecraft:rose_bush
-865	minecraft:large_fern
-864	minecraft:tall_grass
-863	minecraft:lilac
-862	minecraft:infested_chiseled_stone_bricks
-861	minecraft:infested_cracked_stone_bricks
-860	minecraft:infested_mossy_stone_bricks
-859	minecraft:infested_stone_bricks
-858	minecraft:infested_cobblestone
-857	minecraft:dead_horn_coral_block
-856	minecraft:dead_fire_coral_block
-855	minecraft:dead_bubble_coral_block
-854	minecraft:dead_brain_coral_block
-853	minecraft:dead_tube_coral_block
-852	minecraft:horn_coral_block
-851	minecraft:fire_coral_block
-850	minecraft:bubble_coral_block
-849	minecraft:brain_coral_block
-848	minecraft:fern
-847	minecraft:dead_horn_coral_fan
-846	minecraft:dead_fire_coral_fan
-845	minecraft:dead_bubble_coral_fan
-844	minecraft:dead_brain_coral_fan
-843	minecraft:horn_coral_fan
-842	minecraft:fire_coral_fan
-841	minecraft:bubble_coral_fan
-840	minecraft:brain_coral_fan
-839	minecraft:lily_of_the_valley
-838	minecraft:cornflower
-837	minecraft:oxeye_daisy
-836	minecraft:pink_tulip
-835	minecraft:white_tulip
-834	minecraft:orange_tulip
-833	minecraft:red_tulip
-832	minecraft:azure_bluet
-831	minecraft:allium
-830	minecraft:blue_orchid
-829	minecraft:dark_oak_sapling
-828	minecraft:acacia_sapling
-827	minecraft:jungle_sapling
-826	minecraft:birch_sapling
-825	minecraft:spruce_sapling
-824	minecraft:stripped_dark_oak_wood
-823	minecraft:stripped_acacia_wood
-822	minecraft:stripped_jungle_wood
-821	minecraft:stripped_birch_wood
-820	minecraft:stripped_spruce_wood
-819	minecraft:stripped_oak_wood
-818	minecraft:dark_oak_wood
-817	minecraft:acacia_wood
-816	minecraft:jungle_wood
-815	minecraft:birch_wood
-814	minecraft:spruce_wood
-808	minecraft:dark_oak_slab
-807	minecraft:acacia_slab
-806	minecraft:jungle_slab
-805	minecraft:birch_slab
-804	minecraft:spruce_slab
-803	minecraft:dark_oak_leaves
-802	minecraft:jungle_leaves
-801	minecraft:birch_leaves
-800	minecraft:spruce_leaves
-799	minecraft:waxed_oxidized_copper_trapdoor
-798	minecraft:waxed_weathered_copper_trapdoor
-797	minecraft:waxed_exposed_copper_trapdoor
-796	minecraft:waxed_copper_trapdoor
-795	minecraft:oxidized_copper_trapdoor
-794	minecraft:weathered_copper_trapdoor
-793	minecraft:exposed_copper_trapdoor
-792	minecraft:copper_trapdoor
-791	minecraft:waxed_oxidized_copper_door
-790	minecraft:waxed_weathered_copper_door
-789	minecraft:waxed_exposed_copper_door
-788	minecraft:waxed_copper_door
-787	minecraft:oxidized_copper_door
-786	minecraft:weathered_copper_door
-785	minecraft:exposed_copper_door
-784	minecraft:copper_door
-783	minecraft:waxed_oxidized_copper_bulb
-782	minecraft:waxed_weathered_copper_bulb
-781	minecraft:waxed_exposed_copper_bulb
-780	minecraft:waxed_copper_bulb
-779	minecraft:oxidized_copper_bulb
-778	minecraft:weathered_copper_bulb
-777	minecraft:exposed_copper_bulb
-776	minecraft:copper_bulb
-775	minecraft:waxed_oxidized_copper_grate
-774	minecraft:waxed_weathered_copper_grate
-773	minecraft:waxed_exposed_copper_grate
-772	minecraft:waxed_copper_grate
-771	minecraft:oxidized_copper_grate
-770	minecraft:weathered_copper_grate
-769	minecraft:exposed_copper_grate
-768	minecraft:copper_grate
-767	minecraft:waxed_weathered_chiseled_copper
-766	minecraft:waxed_oxidized_chiseled_copper
-765	minecraft:waxed_exposed_chiseled_copper
-764	minecraft:waxed_chiseled_copper
-763	minecraft:oxidized_chiseled_copper
-762	minecraft:weathered_chiseled_copper
-761	minecraft:exposed_chiseled_copper
-760	minecraft:chiseled_copper
-759	minecraft:chiseled_tuff_bricks
-758	minecraft:tuff_brick_wall
-757	minecraft:tuff_brick_stairs
-755	minecraft:tuff_brick_slab
-754	minecraft:tuff_bricks
-753	minecraft:chiseled_tuff
-752	minecraft:polished_tuff_wall
-751	minecraft:polished_tuff_stairs
-749	minecraft:polished_tuff_slab
-748	minecraft:polished_tuff
-747	minecraft:tuff_wall
-746	minecraft:tuff_stairs
-744	minecraft:tuff_slab
-743	minecraft:dark_oak_planks
-742	minecraft:acacia_planks
-741	minecraft:jungle_planks
-740	minecraft:birch_planks
-739	minecraft:spruce_planks
-738	minecraft:black_terracotta
-737	minecraft:red_terracotta
-736	minecraft:green_terracotta
-735	minecraft:brown_terracotta
-734	minecraft:blue_terracotta
-733	minecraft:purple_terracotta
-732	minecraft:cyan_terracotta
-731	minecraft:light_gray_terracotta
-730	minecraft:gray_terracotta
-729	minecraft:pink_terracotta
-728	minecraft:lime_terracotta
-727	minecraft:yellow_terracotta
-726	minecraft:light_blue_terracotta
-725	minecraft:magenta_terracotta
-724	minecraft:orange_terracotta
-723	minecraft:black_concrete_powder
-722	minecraft:red_concrete_powder
-721	minecraft:green_concrete_powder
-720	minecraft:brown_concrete_powder
-719	minecraft:blue_concrete_powder
-718	minecraft:purple_concrete_powder
-717	minecraft:cyan_concrete_powder
-716	minecraft:light_gray_concrete_powder
-715	minecraft:gray_concrete_powder
-714	minecraft:pink_concrete_powder
-713	minecraft:lime_concrete_powder
-712	minecraft:yellow_concrete_powder
-711	minecraft:light_blue_concrete_powder
-710	minecraft:magenta_concrete_powder
-709	minecraft:orange_concrete_powder
-687	minecraft:black_stained_glass
-686	minecraft:red_stained_glass
-685	minecraft:green_stained_glass
-684	minecraft:brown_stained_glass
-683	minecraft:blue_stained_glass
-682	minecraft:purple_stained_glass
-681	minecraft:cyan_stained_glass
-680	minecraft:light_gray_stained_glass
-679	minecraft:gray_stained_glass
-678	minecraft:pink_stained_glass
-677	minecraft:lime_stained_glass
-676	minecraft:yellow_stained_glass
-675	minecraft:light_blue_stained_glass
-674	minecraft:magenta_stained_glass
-673	minecraft:orange_stained_glass
-657	minecraft:black_stained_glass_pane
-656	minecraft:red_stained_glass_pane
-655	minecraft:green_stained_glass_pane
-654	minecraft:brown_stained_glass_pane
-653	minecraft:blue_stained_glass_pane
-652	minecraft:purple_stained_glass_pane
-651	minecraft:cyan_stained_glass_pane
-650	minecraft:light_gray_stained_glass_pane
-649	minecraft:gray_stained_glass_pane
-648	minecraft:pink_stained_glass_pane
-647	minecraft:lime_stained_glass_pane
-646	minecraft:yellow_stained_glass_pane
-645	minecraft:light_blue_stained_glass_pane
-644	minecraft:magenta_stained_glass_pane
-643	minecraft:orange_stained_glass_pane
-642	minecraft:black_concrete
-641	minecraft:red_concrete
-640	minecraft:green_concrete
-639	minecraft:brown_concrete
-638	minecraft:blue_concrete
-637	minecraft:purple_concrete
-636	minecraft:cyan_concrete
-635	minecraft:light_gray_concrete
-634	minecraft:gray_concrete
-633	minecraft:pink_concrete
-632	minecraft:lime_concrete
-631	minecraft:yellow_concrete
-630	minecraft:light_blue_concrete
-629	minecraft:magenta_concrete
-628	minecraft:orange_concrete
-627	minecraft:black_shulker_box
-626	minecraft:red_shulker_box
-625	minecraft:green_shulker_box
-624	minecraft:brown_shulker_box
-623	minecraft:blue_shulker_box
-622	minecraft:purple_shulker_box
-621	minecraft:cyan_shulker_box
-620	minecraft:light_gray_shulker_box
-619	minecraft:gray_shulker_box
-618	minecraft:pink_shulker_box
-617	minecraft:lime_shulker_box
-616	minecraft:yellow_shulker_box
-615	minecraft:light_blue_shulker_box
-614	minecraft:magenta_shulker_box
-613	minecraft:orange_shulker_box
-612	minecraft:pitcher_plant
-611	minecraft:black_carpet
-610	minecraft:red_carpet
-609	minecraft:green_carpet
-608	minecraft:brown_carpet
-607	minecraft:blue_carpet
-606	minecraft:purple_carpet
-605	minecraft:cyan_carpet
-604	minecraft:light_gray_carpet
-603	minecraft:gray_carpet
-602	minecraft:pink_carpet
-601	minecraft:lime_carpet
-600	minecraft:yellow_carpet
-599	minecraft:light_blue_carpet
-598	minecraft:magenta_carpet
-597	minecraft:orange_carpet
-596	minecraft:sniffer_egg
-595	minecraft:polished_andesite
-594	minecraft:andesite
-593	minecraft:polished_diorite
-592	minecraft:diorite
-591	minecraft:polished_granite
-590	minecraft:granite
-589	minecraft:dead_horn_coral
-588	minecraft:dead_fire_coral
-587	minecraft:dead_bubble_coral
-586	minecraft:dead_brain_coral
-585	minecraft:dead_tube_coral
-584	minecraft:horn_coral
-583	minecraft:fire_coral
-582	minecraft:bubble_coral
-581	minecraft:brain_coral
-580	minecraft:calibrated_sculk_sensor
-579	minecraft:spruce_fence
-578	minecraft:jungle_fence
-577	minecraft:dark_oak_fence
-576	minecraft:birch_fence
-575	minecraft:acacia_fence
-573	minecraft:suspicious_gravel
-572	minecraft:dark_oak_log
-571	minecraft:jungle_log
-570	minecraft:birch_log
-569	minecraft:spruce_log
-568	minecraft:torchflower
-566	minecraft:pink_wool
-565	minecraft:magenta_wool
-564	minecraft:purple_wool
-563	minecraft:blue_wool
-562	minecraft:light_blue_wool
-561	minecraft:cyan_wool
-560	minecraft:green_wool
-559	minecraft:lime_wool
-558	minecraft:yellow_wool
-557	minecraft:orange_wool
-556	minecraft:red_wool
-555	minecraft:brown_wool
-554	minecraft:black_wool
-553	minecraft:gray_wool
-552	minecraft:light_gray_wool
-551	minecraft:decorated_pot
-549	minecraft:pink_petals
-548	minecraft:cherry_leaves
-547	minecraft:cherry_sapling
-546	minecraft:cherry_wood
-545	minecraft:stripped_cherry_wood
-543	minecraft:cherry_trapdoor
-541	minecraft:cherry_stairs
-539	minecraft:cherry_slab
-538	minecraft:cherry_pressure_plate
-537	minecraft:cherry_planks
-536	minecraft:cherry_log
-535	minecraft:stripped_cherry_log
-534	minecraft:cherry_hanging_sign
-533	minecraft:cherry_fence_gate
-532	minecraft:cherry_fence
-531	minecraft:cherry_door
-530	minecraft:cherry_button
-529	minecraft:suspicious_sand
-528	minecraft:stripped_bamboo_block
-527	minecraft:bamboo_block
-526	minecraft:chiseled_bookshelf
-524	minecraft:bamboo_mosaic_slab
-523	minecraft:bamboo_mosaic_stairs
-522	minecraft:bamboo_hanging_sign
-520	minecraft:bamboo_trapdoor
-517	minecraft:bamboo_door
-516	minecraft:bamboo_fence_gate
-515	minecraft:bamboo_fence
-514	minecraft:bamboo_pressure_plate
-513	minecraft:bamboo_slab
-512	minecraft:bamboo_stairs
-511	minecraft:bamboo_button
-510	minecraft:bamboo_planks
-509	minecraft:bamboo_mosaic
-508	minecraft:mangrove_hanging_sign
-507	minecraft:warped_hanging_sign
-506	minecraft:crimson_hanging_sign
-505	minecraft:dark_oak_hanging_sign
-504	minecraft:acacia_hanging_sign
-503	minecraft:jungle_hanging_sign
-502	minecraft:birch_hanging_sign
-501	minecraft:spruce_hanging_sign
-500	minecraft:oak_hanging_sign
-498	minecraft:stripped_mangrove_wood
-497	minecraft:mangrove_wood
-496	minecraft:mangrove_trapdoor
-492	minecraft:mangrove_fence_gate
-491	minecraft:mangrove_fence
-490	minecraft:mangrove_pressure_plate
-489	minecraft:mangrove_slab
-488	minecraft:mangrove_stairs
-487	minecraft:mangrove_button
-486	minecraft:mangrove_planks
-485	minecraft:stripped_mangrove_log
-484	minecraft:mangrove_log
-483	minecraft:muddy_mangrove_roots
-482	minecraft:mangrove_roots
-481	minecraft:mud_brick_wall
-480	minecraft:mud_brick_stairs
-478	minecraft:mud_brick_slab
-477	minecraft:packed_mud
-475	minecraft:mud_bricks
-474	minecraft:mangrove_propagule
-473	minecraft:mud
-472	minecraft:mangrove_leaves
-471	minecraft:ochre_froglight
-470	minecraft:verdant_froglight
-469	minecraft:pearlescent_froglight
-468	minecraft:frog_spawn
-466	minecraft:reinforced_deepslate
-461	minecraft:sculk_shrieker
-460	minecraft:sculk_catalyst
-459	minecraft:sculk_vein
-458	minecraft:sculk
-454	minecraft:infested_deepslate
-453	minecraft:raw_gold_block
-452	minecraft:raw_copper_block
-451	minecraft:raw_iron_block
-449	minecraft:waxed_oxidized_cut_copper_slab
-448	minecraft:waxed_oxidized_cut_copper_stairs
-447	minecraft:waxed_oxidized_cut_copper
-446	minecraft:waxed_oxidized_copper
-428	minecraft:black_candle
-427	minecraft:red_candle
-426	minecraft:green_candle
-425	minecraft:brown_candle
-424	minecraft:blue_candle
-423	minecraft:purple_candle
-422	minecraft:cyan_candle
-421	minecraft:light_gray_candle
-420	minecraft:gray_candle
-419	minecraft:pink_candle
-418	minecraft:lime_candle
-417	minecraft:yellow_candle
-416	minecraft:light_blue_candle
-415	minecraft:magenta_candle
-414	minecraft:orange_candle
-413	minecraft:white_candle
-412	minecraft:candle
-411	minecraft:glow_lichen
-410	minecraft:cracked_deepslate_bricks
-409	minecraft:cracked_deepslate_tiles
-408	minecraft:deepslate_copper_ore
-407	minecraft:deepslate_emerald_ore
-406	minecraft:deepslate_coal_ore
-405	minecraft:deepslate_diamond_ore
-403	minecraft:deepslate_redstone_ore
-402	minecraft:deepslate_gold_ore
-401	minecraft:deepslate_iron_ore
-400	minecraft:deepslate_lapis_ore
-395	minecraft:chiseled_deepslate
-394	minecraft:deepslate_brick_wall
-393	minecraft:deepslate_brick_stairs
-392	minecraft:deepslate_brick_slab
-391	minecraft:deepslate_bricks
-390	minecraft:deepslate_tile_wall
-389	minecraft:deepslate_tile_stairs
-388	minecraft:deepslate_tile_slab
-387	minecraft:deepslate_tiles
-386	minecraft:polished_deepslate_wall
-385	minecraft:polished_deepslate_stairs
-384	minecraft:polished_deepslate_slab
-383	minecraft:polished_deepslate
-382	minecraft:cobbled_deepslate_wall
-381	minecraft:cobbled_deepslate_stairs
-380	minecraft:cobbled_deepslate_slab
-379	minecraft:cobbled_deepslate
-378	minecraft:deepslate
-377	minecraft:smooth_basalt
-367	minecraft:waxed_weathered_cut_copper_slab
-366	minecraft:waxed_exposed_cut_copper_slab
-365	minecraft:waxed_cut_copper_slab
-364	minecraft:oxidized_cut_copper_slab
-363	minecraft:weathered_cut_copper_slab
-362	minecraft:exposed_cut_copper_slab
-361	minecraft:cut_copper_slab
-360	minecraft:waxed_weathered_cut_copper_stairs
-359	minecraft:waxed_exposed_cut_copper_stairs
-358	minecraft:waxed_cut_copper_stairs
-357	minecraft:oxidized_cut_copper_stairs
-356	minecraft:weathered_cut_copper_stairs
-355	minecraft:exposed_cut_copper_stairs
-354	minecraft:cut_copper_stairs
-353	minecraft:waxed_weathered_cut_copper
-352	minecraft:waxed_exposed_cut_copper
-351	minecraft:waxed_cut_copper
-350	minecraft:oxidized_cut_copper
-349	minecraft:weathered_cut_copper
-348	minecraft:exposed_cut_copper
-347	minecraft:cut_copper
-346	minecraft:waxed_weathered_copper
-345	minecraft:waxed_exposed_copper
-344	minecraft:waxed_copper
-343	minecraft:oxidized_copper
-342	minecraft:weathered_copper
-341	minecraft:exposed_copper
-340	minecraft:copper_block
-338	minecraft:flowering_azalea
-337	minecraft:azalea
-336	minecraft:small_dripleaf_block
-335	minecraft:moss_carpet
-334	minecraft:tinted_glass
-333	minecraft:tuff
-332	minecraft:small_amethyst_bud
-331	minecraft:medium_amethyst_bud
-330	minecraft:large_amethyst_bud
-329	minecraft:amethyst_cluster
-328	minecraft:budding_amethyst
-327	minecraft:amethyst_block
-326	minecraft:calcite
-325	minecraft:azalea_leaves_flowered
-324	minecraft:azalea_leaves
-323	minecraft:big_dripleaf
-321	minecraft:spore_blossom
-320	minecraft:moss_block
-319	minecraft:hanging_roots
-318	minecraft:dirt_with_roots
-317	minecraft:dripstone_block
-316	minecraft:heavy_core
-315	minecraft:trial_spawner
-314	minecraft:vault
-313	minecraft:crafter
-312	minecraft:lightning_rod
-311	minecraft:copper_ore
-308	minecraft:pointed_dripstone
-307	minecraft:sculk_sensor
-304	minecraft:quartz_bricks
-303	minecraft:cracked_nether_bricks
-302	minecraft:chiseled_nether_bricks
-301	minecraft:stripped_warped_hyphae
-300	minecraft:stripped_crimson_hyphae
-299	minecraft:crimson_hyphae
-298	minecraft:warped_hyphae
-297	minecraft:polished_blackstone_wall
-296	minecraft:polished_blackstone_button
-295	minecraft:polished_blackstone_pressure_plate
-293	minecraft:polished_blackstone_slab
-292	minecraft:polished_blackstone_stairs
-291	minecraft:polished_blackstone
-289	minecraft:crying_obsidian
-288	minecraft:nether_gold_ore
-287	minecraft:twisting_vines
-286	minecraft:iron_chain
-284	minecraft:polished_blackstone_brick_slab
-282	minecraft:blackstone_slab
-281	minecraft:gilded_blackstone
-280	minecraft:cracked_polished_blackstone_bricks
-279	minecraft:chiseled_polished_blackstone
-278	minecraft:polished_blackstone_brick_wall
-277	minecraft:blackstone_wall
-276	minecraft:blackstone_stairs
-275	minecraft:polished_blackstone_brick_stairs
-274	minecraft:polished_blackstone_bricks
-273	minecraft:blackstone
-272	minecraft:respawn_anchor
-271	minecraft:ancient_debris
-270	minecraft:netherite_block
-269	minecraft:soul_lantern
-268	minecraft:soul_torch
-265	minecraft:warped_slab
-264	minecraft:crimson_slab
-263	minecraft:warped_pressure_plate
-262	minecraft:crimson_pressure_plate
-261	minecraft:warped_button
-260	minecraft:crimson_button
-259	minecraft:warped_fence_gate
-258	minecraft:crimson_fence_gate
-257	minecraft:warped_fence
-256	minecraft:crimson_fence
-255	minecraft:warped_stairs
-254	minecraft:crimson_stairs
-247	minecraft:warped_trapdoor
-246	minecraft:crimson_trapdoor
-243	minecraft:warped_planks
-242	minecraft:crimson_planks
-241	minecraft:stripped_warped_stem
-240	minecraft:stripped_crimson_stem
-239	minecraft:target
-236	minecraft:soul_soil
-235	minecraft:polished_basalt
-234	minecraft:basalt
-233	minecraft:warped_nylium
-232	minecraft:crimson_nylium
-231	minecraft:weeping_vines
-230	minecraft:shroomlight
-229	minecraft:warped_fungus
-228	minecraft:crimson_fungus
-227	minecraft:warped_wart_block
-226	minecraft:warped_stem
-225	minecraft:crimson_stem
-224	minecraft:warped_roots
-223	minecraft:crimson_roots
-222	minecraft:lodestone
-221	minecraft:honeycomb_block
-220	minecraft:honey_block
-219	minecraft:beehive
-218	minecraft:bee_nest
-216	minecraft:wither_rose
-213	minecraft:composter
-212	minecraft:oak_wood
-208	minecraft:lantern
-206	minecraft:bell
-204	minecraft:loom
-203	minecraft:barrel
-202	minecraft:smithing_table
-201	minecraft:fletching_table
-200	minecraft:cartography_table
-198	minecraft:smoker
-197	minecraft:stonecutter_block
-196	minecraft:blast_furnace
-195	minecraft:grindstone
-194	minecraft:lectern
-185	minecraft:smooth_quartz_stairs
-184	minecraft:red_nether_brick_stairs
-183	minecraft:smooth_stone
-180	minecraft:normal_stone_stairs
-179	minecraft:mossy_cobblestone_stairs
-178	minecraft:end_brick_stairs
-177	minecraft:smooth_sandstone_stairs
-176	minecraft:smooth_red_sandstone_stairs
-175	minecraft:mossy_stone_brick_stairs
-174	minecraft:polished_andesite_stairs
-173	minecraft:polished_diorite_stairs
-172	minecraft:polished_granite_stairs
-171	minecraft:andesite_stairs
-170	minecraft:diorite_stairs
-169	minecraft:granite_stairs
-166	minecraft:mossy_stone_brick_slab
-165	minecraft:scaffolding
-163	minecraft:bamboo
-162	minecraft:end_stone_brick_slab
-159	minecraft:turtle_egg
-157	minecraft:conduit
-156	minecraft:sea_pickle
-155	minecraft:carved_pumpkin
-154	minecraft:spruce_pressure_plate
-153	minecraft:jungle_pressure_plate
-152	minecraft:dark_oak_pressure_plate
-151	minecraft:birch_pressure_plate
-150	minecraft:acacia_pressure_plate
-149	minecraft:spruce_trapdoor
-148	minecraft:jungle_trapdoor
-147	minecraft:dark_oak_trapdoor
-146	minecraft:birch_trapdoor
-145	minecraft:acacia_trapdoor
-144	minecraft:spruce_button
-143	minecraft:jungle_button
-142	minecraft:dark_oak_button
-141	minecraft:birch_button
-140	minecraft:acacia_button
-139	minecraft:dried_kelp_block
-134	minecraft:dead_tube_coral_fan
-133	minecraft:tube_coral_fan
-132	minecraft:tube_coral_block
-131	minecraft:tube_coral
-130	minecraft:seagrass
-11	minecraft:blue_ice
-10	minecraft:stripped_oak_log
-9	minecraft:stripped_dark_oak_log
-8	minecraft:stripped_acacia_log
-7	minecraft:stripped_jungle_log
-6	minecraft:stripped_birch_log
-5	minecraft:stripped_spruce_log
-4	minecraft:prismarine_bricks_stairs
-3	minecraft:dark_prismarine_stairs
-2	minecraft:prismarine_stairs
1	minecraft:stone
2	minecraft:grass_block
3	minecraft:dirt
4	minecraft:cobblestone
5	minecraft:oak_planks
6	minecraft:oak_sapling
7	minecraft:bedrock
12	minecraft:sand
13	minecraft:gravel
14	minecraft:gold_ore
15	minecraft:iron_ore
16	minecraft:coal_ore
17	minecraft:oak_log
18	minecraft:oak_leaves
19	minecraft:sponge
20	minecraft:glass
21	minecraft:lapis_ore
22	minecraft:lapis_block
23	minecraft:dispenser
24	minecraft:sandstone
25	minecraft:noteblock
27	minecraft:golden_rail
28	minecraft:detector_rail
29	minecraft:sticky_piston
30	minecraft:web
31	minecraft:short_grass
32	minecraft:deadbush
33	minecraft:piston
